Mouse,Radiation,Diet,Date,Weight
3050,GCR,CDDO-EA,2019-09-18,26
3050,GCR,CDDO-EA,2019-09-25,25.9
3050,GCR,CDDO-EA,2019-10-02,26.2
3050,GCR,CDDO-EA,2019-10-09,26
3050,GCR,CDDO-EA,2019-10-15,26.1
3050,GCR,CDDO-EA,2019-10-22,27.5
3050,GCR,CDDO-EA,2019-10-30,26.3
3050,GCR,CDDO-EA,2019-11-05,26.9
3050,GCR,CDDO-EA,2019-11-13,27.1
3050,GCR,CDDO-EA,2019-11-20,29.1
3050,GCR,CDDO-EA,2019-11-27,30.5
3050,GCR,CDDO-EA,2019-12-14,29.5
3050,GCR,CDDO-EA,2019-12-11,28.4
3050,GCR,CDDO-EA,2019-12-20,29.8
3050,GCR,CDDO-EA,2019-12-26,31.7
3050,GCR,CDDO-EA,2020-01-02,30.5
3050,GCR,CDDO-EA,2020-01-08,31.3
3050,GCR,CDDO-EA,2020-01-15,29.5
3050,GCR,CDDO-EA,2020-01-22,29.1
3050,GCR,CDDO-EA,2020-01-29,29.1
3050,GCR,CDDO-EA,2020-02-05,28.6
3050,GCR,CDDO-EA,2020-02-12,29.9
3050,GCR,CDDO-EA,2020-02-19,27.4
3050,GCR,CDDO-EA,2020-02-26,26.5
3050,GCR,CDDO-EA,2020-03-04,28.6
3050,GCR,CDDO-EA,2020-03-20,32
3050,GCR,CDDO-EA,2020-04-24,35.5
3051,GCR,CDDO-EA,2019-04-03,25.7
3051,GCR,CDDO-EA,2019-05-01,28.2
3051,GCR,CDDO-EA,2019-05-07,28.7
3051,GCR,CDDO-EA,2019-05-28,33.7
3051,GCR,CDDO-EA,2019-06-05,29.7
3051,GCR,CDDO-EA,2019-06-12,31.7
3051,GCR,CDDO-EA,2019-06-19,31.8
3051,GCR,CDDO-EA,2019-06-26,32.2
3051,GCR,CDDO-EA,2019-07-03,32.4
3051,GCR,CDDO-EA,2019-07-10,33.6
3051,GCR,CDDO-EA,2019-07-17,33.4
3051,GCR,CDDO-EA,2019-07-24,33.7
3051,GCR,CDDO-EA,2019-07-31,33.9
3051,GCR,CDDO-EA,2019-08-07,33.5
3051,GCR,CDDO-EA,2019-08-14,33.9
3051,GCR,CDDO-EA,2019-08-21,34.6
3051,GCR,CDDO-EA,2019-08-28,34
3051,GCR,CDDO-EA,2019-09-04,34.8
3051,GCR,CDDO-EA,2019-09-11,34.6
3051,GCR,CDDO-EA,2019-09-18,35.9
3051,GCR,CDDO-EA,2019-09-25,35.6
3051,GCR,CDDO-EA,2019-10-02,35.4
3051,GCR,CDDO-EA,2019-10-09,35
3051,GCR,CDDO-EA,2019-10-15,35.1
3051,GCR,CDDO-EA,2019-10-22,36.6
3051,GCR,CDDO-EA,2019-10-30,35.7
3051,GCR,CDDO-EA,2019-11-05,36.2
3051,GCR,CDDO-EA,2019-11-13,36.3
3051,GCR,CDDO-EA,2019-11-20,38.8
3051,GCR,CDDO-EA,2019-11-27,38.7
3051,GCR,CDDO-EA,2019-12-14,37.2
3051,GCR,CDDO-EA,2019-12-11,37.9
3051,GCR,CDDO-EA,2019-12-20,37.9
3051,GCR,CDDO-EA,2019-12-26,40.1
3051,GCR,CDDO-EA,2020-01-02,38.3
3051,GCR,CDDO-EA,2020-01-08,39.7
3051,GCR,CDDO-EA,2020-01-15,37.5
3051,GCR,CDDO-EA,2020-01-22,37.9
3051,GCR,CDDO-EA,2020-01-29,38.7
3051,GCR,CDDO-EA,2020-02-05,38.1
3051,GCR,CDDO-EA,2020-02-12,41.1
3051,GCR,CDDO-EA,2020-02-19,42.7
3051,GCR,CDDO-EA,2020-02-26,43
3051,GCR,CDDO-EA,2020-03-04,44
3051,GCR,CDDO-EA,2020-03-20,43.9
3051,GCR,CDDO-EA,2020-04-24,50.3
3052,GCR,CDDO-EA,2019-04-03,26.7
3052,GCR,CDDO-EA,2019-05-01,31.2
3052,GCR,CDDO-EA,2019-05-07,31.8
3052,GCR,CDDO-EA,2019-05-28,33.5
3052,GCR,CDDO-EA,2019-06-05,29
3052,GCR,CDDO-EA,2019-06-12,30.2
3052,GCR,CDDO-EA,2019-06-19,30.4
3052,GCR,CDDO-EA,2019-06-26,30.6
3052,GCR,CDDO-EA,2019-07-03,31
3052,GCR,CDDO-EA,2019-07-10,30.4
3052,GCR,CDDO-EA,2019-07-17,29.9
3052,GCR,CDDO-EA,2019-07-24,30.6
3052,GCR,CDDO-EA,2019-07-31,30.8
3052,GCR,CDDO-EA,2019-08-07,30.5
3052,GCR,CDDO-EA,2019-08-14,29.5
3052,GCR,CDDO-EA,2019-08-21,30.3
3052,GCR,CDDO-EA,2019-08-28,30.4
3052,GCR,CDDO-EA,2019-09-04,30.7
3052,GCR,CDDO-EA,2019-09-11,30
3052,GCR,CDDO-EA,2019-09-18,30.4
3052,GCR,CDDO-EA,2019-09-25,30.7
3052,GCR,CDDO-EA,2019-10-02,30.5
3052,GCR,CDDO-EA,2019-10-09,30.4
3052,GCR,CDDO-EA,2019-10-15,30.2
3052,GCR,CDDO-EA,2019-10-22,31.2
3052,GCR,CDDO-EA,2019-10-30,30.4
3052,GCR,CDDO-EA,2019-11-05,30.9
3052,GCR,CDDO-EA,2019-11-13,31
3052,GCR,CDDO-EA,2019-11-20,33.4
3052,GCR,CDDO-EA,2019-11-27,34.9
3052,GCR,CDDO-EA,2019-12-14,33.2
3052,GCR,CDDO-EA,2019-12-11,33.7
3052,GCR,CDDO-EA,2019-12-20,32.9
3052,GCR,CDDO-EA,2019-12-26,34.5
3052,GCR,CDDO-EA,2020-01-02,33.3
3052,GCR,CDDO-EA,2020-01-08,33.6
3052,GCR,CDDO-EA,2020-01-15,31.9
3052,GCR,CDDO-EA,2020-01-22,32.3
3052,GCR,CDDO-EA,2020-01-29,32.2
3052,GCR,CDDO-EA,2020-02-05,32.4
3052,GCR,CDDO-EA,2020-02-12,36.1
3052,GCR,CDDO-EA,2020-02-19,36.7
3052,GCR,CDDO-EA,2020-02-26,36.7
3052,GCR,CDDO-EA,2020-03-04,37.2
3052,GCR,CDDO-EA,2020-03-20,37.9
3052,GCR,CDDO-EA,2020-04-24,43.7
3053,GCR,CDDO-EA,2019-04-03,25
3053,GCR,CDDO-EA,2019-05-01,27.6
3053,GCR,CDDO-EA,2019-05-07,26.6
3053,GCR,CDDO-EA,2019-05-28,29.3
3053,GCR,CDDO-EA,2019-06-05,26.3
3053,GCR,CDDO-EA,2019-06-12,27.4
3053,GCR,CDDO-EA,2019-06-19,27.9
3053,GCR,CDDO-EA,2019-06-26,27.9
3053,GCR,CDDO-EA,2019-07-03,28.3
3053,GCR,CDDO-EA,2019-07-10,28.1
3053,GCR,CDDO-EA,2019-07-17,28
3053,GCR,CDDO-EA,2019-07-24,28.2
3053,GCR,CDDO-EA,2019-07-31,28.4
3053,GCR,CDDO-EA,2019-08-07,28.4
3053,GCR,CDDO-EA,2019-08-14,27.1
3053,GCR,CDDO-EA,2019-08-21,27.8
3053,GCR,CDDO-EA,2019-08-28,28.2
3053,GCR,CDDO-EA,2019-09-04,28.3
3053,GCR,CDDO-EA,2019-09-11,28.2
3053,GCR,CDDO-EA,2019-09-18,28.7
3053,GCR,CDDO-EA,2019-09-25,28.4
3053,GCR,CDDO-EA,2019-10-02,28.1
3053,GCR,CDDO-EA,2019-10-09,28
3053,GCR,CDDO-EA,2019-10-15,28.4
3053,GCR,CDDO-EA,2019-10-22,29.7
3053,GCR,CDDO-EA,2019-10-30,28.8
3053,GCR,CDDO-EA,2019-11-05,28.4
3053,GCR,CDDO-EA,2019-11-13,28.4
3053,GCR,CDDO-EA,2019-11-20,31.2
3053,GCR,CDDO-EA,2019-11-27,32.4
3053,GCR,CDDO-EA,2019-12-14,31.4
3053,GCR,CDDO-EA,2019-12-11,31.4
3053,GCR,CDDO-EA,2019-12-20,30.7
3053,GCR,CDDO-EA,2019-12-26,31.8
3053,GCR,CDDO-EA,2020-01-02,28.3
3053,GCR,CDDO-EA,2020-01-08,29.5
3053,GCR,CDDO-EA,2020-01-15,27.5
3053,GCR,CDDO-EA,2020-01-22,27.9
3053,GCR,CDDO-EA,2020-01-29,27.5
3053,GCR,CDDO-EA,2020-02-05,28.5
3053,GCR,CDDO-EA,2020-02-12,29.1
3053,GCR,CDDO-EA,2020-02-19,27.9
3053,GCR,CDDO-EA,2020-02-26,26.5
3053,GCR,CDDO-EA,2020-03-04,25.7
3053,GCR,CDDO-EA,2020-03-20,25.5
3054,GCR,CDDO-EA,2019-04-03,26.2
3054,GCR,CDDO-EA,2019-05-01,27.1
3054,GCR,CDDO-EA,2019-05-07,27.3
3054,GCR,CDDO-EA,2019-05-28,32.3
3054,GCR,CDDO-EA,2019-06-05,28.8
3054,GCR,CDDO-EA,2019-06-12,29.5
3054,GCR,CDDO-EA,2019-06-19,29.6
3054,GCR,CDDO-EA,2019-06-26,29.5
3054,GCR,CDDO-EA,2019-07-03,29.5
3054,GCR,CDDO-EA,2019-07-10,29.6
3054,GCR,CDDO-EA,2019-07-17,30.1
3054,GCR,CDDO-EA,2019-07-24,30.4
3054,GCR,CDDO-EA,2019-07-31,29.9
3054,GCR,CDDO-EA,2019-08-07,29.5
3054,GCR,CDDO-EA,2019-08-14,29.1
3054,GCR,CDDO-EA,2019-08-21,29.8
3054,GCR,CDDO-EA,2019-08-28,29.6
3054,GCR,CDDO-EA,2019-09-04,30.1
3054,GCR,CDDO-EA,2019-09-11,29.5
3054,GCR,CDDO-EA,2019-09-18,29.5
3054,GCR,CDDO-EA,2019-09-25,29
3054,GCR,CDDO-EA,2019-10-02,28.9
3054,GCR,CDDO-EA,2019-10-09,29.3
3054,GCR,CDDO-EA,2019-10-15,29.7
3054,GCR,CDDO-EA,2019-10-22,30.9
3054,GCR,CDDO-EA,2019-10-30,29.8
3054,GCR,CDDO-EA,2019-11-05,30.1
3054,GCR,CDDO-EA,2019-11-13,30.1
3054,GCR,CDDO-EA,2019-11-20,33.1
3054,GCR,CDDO-EA,2019-11-27,33.4
3054,GCR,CDDO-EA,2019-12-14,33
3054,GCR,CDDO-EA,2019-12-11,33.2
3054,GCR,CDDO-EA,2019-12-20,32.3
3054,GCR,CDDO-EA,2019-12-26,34
3054,GCR,CDDO-EA,2020-01-02,33
3054,GCR,CDDO-EA,2020-01-08,32.6
3054,GCR,CDDO-EA,2020-01-15,30.8
3054,GCR,CDDO-EA,2020-01-22,30.9
3054,GCR,CDDO-EA,2020-01-29,31.5
3054,GCR,CDDO-EA,2020-02-05,31.7
3054,GCR,CDDO-EA,2020-02-12,35.1
3054,GCR,CDDO-EA,2020-02-19,37.5
3054,GCR,CDDO-EA,2020-02-26,38.2
3054,GCR,CDDO-EA,2020-03-04,38.9
3054,GCR,CDDO-EA,2020-03-20,39.3
3054,GCR,CDDO-EA,2020-04-24,38.9
3055,GCR,CDDO-EA,2019-04-03,21.5
3055,GCR,CDDO-EA,2019-05-01,23.6
3055,GCR,CDDO-EA,2019-05-07,23.7
3055,GCR,CDDO-EA,2019-05-28,25.7
3055,GCR,CDDO-EA,2019-06-05,23.6
3055,GCR,CDDO-EA,2019-06-12,27.2
3055,GCR,CDDO-EA,2019-06-19,25
3055,GCR,CDDO-EA,2019-06-26,25.1
3055,GCR,CDDO-EA,2019-07-03,24.1
3055,GCR,CDDO-EA,2019-07-10,24.7
3055,GCR,CDDO-EA,2019-07-17,25
3055,GCR,CDDO-EA,2019-07-24,25.6
3055,GCR,CDDO-EA,2019-07-31,25.5
3055,GCR,CDDO-EA,2019-08-07,25.5
3055,GCR,CDDO-EA,2019-08-14,26.3
3055,GCR,CDDO-EA,2019-08-21,25.7
3055,GCR,CDDO-EA,2019-08-28,25.8
3055,GCR,CDDO-EA,2019-09-04,26.3
3055,GCR,CDDO-EA,2019-09-11,26.5
3055,GCR,CDDO-EA,2019-09-18,26.7
3055,GCR,CDDO-EA,2019-09-25,27.4
3055,GCR,CDDO-EA,2019-10-02,27.6
3055,GCR,CDDO-EA,2019-10-09,27.7
3055,GCR,CDDO-EA,2019-10-15,28.1
3055,GCR,CDDO-EA,2019-10-22,30.1
3055,GCR,CDDO-EA,2019-10-30,29.8
3055,GCR,CDDO-EA,2019-11-05,30.2
3055,GCR,CDDO-EA,2019-11-13,29.8
3055,GCR,CDDO-EA,2019-11-20,32
3055,GCR,CDDO-EA,2019-11-27,33.5
3055,GCR,CDDO-EA,2019-12-14,32.5
3055,GCR,CDDO-EA,2019-12-11,32.6
3055,GCR,CDDO-EA,2019-12-20,32.1
3055,GCR,CDDO-EA,2019-12-26,34.2
3055,GCR,CDDO-EA,2020-01-02,33
3055,GCR,CDDO-EA,2020-01-08,32.6
3055,GCR,CDDO-EA,2020-01-15,31.6
3055,GCR,CDDO-EA,2020-01-22,31.8
3055,GCR,CDDO-EA,2020-01-29,31
3055,GCR,CDDO-EA,2020-02-05,30.4
3055,GCR,CDDO-EA,2020-02-12,34.5
3055,GCR,CDDO-EA,2020-02-19,35.2
3055,GCR,CDDO-EA,2020-02-26,36.4
3055,GCR,CDDO-EA,2020-03-04,38.2
3055,GCR,CDDO-EA,2020-03-20,36.8
3055,GCR,CDDO-EA,2020-04-24,41.5
3056,GCR,CDDO-EA,2019-04-03,25
3056,GCR,CDDO-EA,2019-05-01,30
3056,GCR,CDDO-EA,2019-05-07,30.1
3056,GCR,CDDO-EA,2019-05-28,31.1
3056,GCR,CDDO-EA,2019-06-05,27.1
3056,GCR,CDDO-EA,2019-06-12,24.8
3056,GCR,CDDO-EA,2019-06-19,28.9
3056,GCR,CDDO-EA,2019-06-26,30.8
3056,GCR,CDDO-EA,2019-07-03,29.3
3056,GCR,CDDO-EA,2019-07-10,29.1
3056,GCR,CDDO-EA,2019-07-17,30.1
3056,GCR,CDDO-EA,2019-07-24,31.2
3056,GCR,CDDO-EA,2019-07-31,31.2
3056,GCR,CDDO-EA,2019-08-07,31.1
3056,GCR,CDDO-EA,2019-08-14,32
3056,GCR,CDDO-EA,2019-08-21,31.1
3056,GCR,CDDO-EA,2019-08-28,30.9
3056,GCR,CDDO-EA,2019-09-04,30.7
3056,GCR,CDDO-EA,2019-09-11,31
3056,GCR,CDDO-EA,2019-09-18,31.5
3056,GCR,CDDO-EA,2019-09-25,32
3056,GCR,CDDO-EA,2019-10-02,32
3056,GCR,CDDO-EA,2019-10-09,32.1
3056,GCR,CDDO-EA,2019-10-15,31.8
3056,GCR,CDDO-EA,2019-10-22,33.9
3056,GCR,CDDO-EA,2019-10-30,33.5
3056,GCR,CDDO-EA,2019-11-05,34.3
3056,GCR,CDDO-EA,2019-11-13,33.5
3056,GCR,CDDO-EA,2019-11-20,35.5
3056,GCR,CDDO-EA,2019-11-27,36.6
3056,GCR,CDDO-EA,2019-12-14,34.3
3056,GCR,CDDO-EA,2019-12-11,34.7
3056,GCR,CDDO-EA,2019-12-20,33.7
3056,GCR,CDDO-EA,2019-12-26,35.4
3056,GCR,CDDO-EA,2020-01-02,32.6
3056,GCR,CDDO-EA,2020-01-08,33.7
3056,GCR,CDDO-EA,2020-01-15,28.9
3056,GCR,CDDO-EA,2020-01-22,28.8
3056,GCR,CDDO-EA,2020-01-29,29.2
3056,GCR,CDDO-EA,2020-02-05,31.1
3056,GCR,CDDO-EA,2020-02-12,36
3056,GCR,CDDO-EA,2020-02-19,36
3056,GCR,CDDO-EA,2020-02-26,37.6
3056,GCR,CDDO-EA,2020-03-04,37.9
3056,GCR,CDDO-EA,2020-03-20,38.4
3056,GCR,CDDO-EA,2020-04-24,42.6
3057,GCR,CDDO-EA,2019-04-03,19.5
3057,GCR,CDDO-EA,2019-05-01,19.8
3057,GCR,CDDO-EA,2019-05-07,20.2
3057,GCR,CDDO-EA,2019-05-28,20.8
3057,GCR,CDDO-EA,2019-06-05,20.4
3057,GCR,CDDO-EA,2019-06-12,30.5
3057,GCR,CDDO-EA,2019-06-19,22.7
3057,GCR,CDDO-EA,2019-06-26,22
3057,GCR,CDDO-EA,2019-07-03,20.7
3057,GCR,CDDO-EA,2019-07-10,20.8
3057,GCR,CDDO-EA,2019-07-17,21.3
3057,GCR,CDDO-EA,2019-07-24,21.6
3057,GCR,CDDO-EA,2019-07-31,21.7
3057,GCR,CDDO-EA,2019-08-07,21.7
3057,GCR,CDDO-EA,2019-08-14,22.3
3057,GCR,CDDO-EA,2019-08-21,22
3057,GCR,CDDO-EA,2019-08-28,21.8
3057,GCR,CDDO-EA,2019-09-04,22.2
3057,GCR,CDDO-EA,2019-09-11,22.1
3057,GCR,CDDO-EA,2019-09-18,22.1
3057,GCR,CDDO-EA,2019-09-25,22.4
3057,GCR,CDDO-EA,2019-10-02,22.2
3057,GCR,CDDO-EA,2019-10-09,21.9
3057,GCR,CDDO-EA,2019-10-15,22.6
3057,GCR,CDDO-EA,2019-10-22,23.3
3057,GCR,CDDO-EA,2019-10-30,23.2
3057,GCR,CDDO-EA,2019-11-05,23.7
3057,GCR,CDDO-EA,2019-11-13,23.6
3057,GCR,CDDO-EA,2019-11-20,24.3
3057,GCR,CDDO-EA,2019-11-27,24.3
3057,GCR,CDDO-EA,2019-12-14,22.1
3057,GCR,CDDO-EA,2019-12-11,23.7
3057,GCR,CDDO-EA,2019-12-20,24.1
3057,GCR,CDDO-EA,2019-12-26,25
3057,GCR,CDDO-EA,2020-01-02,23.6
3057,GCR,CDDO-EA,2020-01-08,25.8
3057,GCR,CDDO-EA,2020-01-15,23.6
3057,GCR,CDDO-EA,2020-01-22,24
3057,GCR,CDDO-EA,2020-01-29,23
3057,GCR,CDDO-EA,2020-02-05,23.4
3057,GCR,CDDO-EA,2020-02-12,24.4
3057,GCR,CDDO-EA,2020-02-19,23.5
3057,GCR,CDDO-EA,2020-02-26,23.5
3057,GCR,CDDO-EA,2020-03-04,24.3
3057,GCR,CDDO-EA,2020-03-20,24.4
3057,GCR,CDDO-EA,2020-04-24,25.9
3058,GCR,CDDO-EA,2019-04-03,20.3
3058,GCR,CDDO-EA,2019-05-01,21.9
3058,GCR,CDDO-EA,2019-05-07,22
3058,GCR,CDDO-EA,2019-05-28,21.8
3058,GCR,CDDO-EA,2019-06-05,20.8
3058,GCR,CDDO-EA,2019-06-12,28.3
3058,GCR,CDDO-EA,2019-06-19,24.8
3058,GCR,CDDO-EA,2019-06-26,23.2
3058,GCR,CDDO-EA,2019-07-03,22.1
3058,GCR,CDDO-EA,2019-07-10,22.5
3058,GCR,CDDO-EA,2019-07-17,23
3058,GCR,CDDO-EA,2019-07-24,22.8
3058,GCR,CDDO-EA,2019-07-31,23.2
3058,GCR,CDDO-EA,2019-08-07,22.9
3058,GCR,CDDO-EA,2019-08-14,23.9
3058,GCR,CDDO-EA,2019-08-21,23.7
3058,GCR,CDDO-EA,2019-08-28,23.9
3058,GCR,CDDO-EA,2019-09-04,24
3058,GCR,CDDO-EA,2019-09-11,24.3
3058,GCR,CDDO-EA,2019-09-18,24.4
3058,GCR,CDDO-EA,2019-09-25,24.6
3058,GCR,CDDO-EA,2019-10-02,24.3
3058,GCR,CDDO-EA,2019-10-09,24.4
3058,GCR,CDDO-EA,2019-10-15,24.6
3058,GCR,CDDO-EA,2019-10-22,25.5
3058,GCR,CDDO-EA,2019-10-30,24.8
3058,GCR,CDDO-EA,2019-11-05,25.9
3058,GCR,CDDO-EA,2019-11-13,25.9
3058,GCR,CDDO-EA,2019-11-20,27.1
3058,GCR,CDDO-EA,2019-11-27,27.6
3058,GCR,CDDO-EA,2019-12-14,25.7
3058,GCR,CDDO-EA,2019-12-11,27
3058,GCR,CDDO-EA,2019-12-20,27.2
3058,GCR,CDDO-EA,2019-12-26,27.9
3058,GCR,CDDO-EA,2020-01-02,27.2
3058,GCR,CDDO-EA,2020-01-08,28.5
3058,GCR,CDDO-EA,2020-01-15,26.2
3058,GCR,CDDO-EA,2020-01-22,28.8
3058,GCR,CDDO-EA,2020-01-29,25.6
3058,GCR,CDDO-EA,2020-02-05,24.5
3058,GCR,CDDO-EA,2020-02-12,27
3058,GCR,CDDO-EA,2020-02-19,27.4
3058,GCR,CDDO-EA,2020-02-26,27.2
3058,GCR,CDDO-EA,2020-03-04,28
3058,GCR,CDDO-EA,2020-03-20,27.4
3058,GCR,CDDO-EA,2020-04-24,31.2
3039,GCR,Vehicle,2019-04-03,23.6
3039,GCR,Vehicle,2019-05-01,24.3
3039,GCR,Vehicle,2019-05-07,24.6
3039,GCR,Vehicle,2019-05-28,25.5
3039,GCR,Vehicle,2019-06-05,24.4
3039,GCR,Vehicle,2019-06-12,26.8
3039,GCR,Vehicle,2019-06-19,28
3039,GCR,Vehicle,2019-06-26,28.3
3039,GCR,Vehicle,2019-07-03,29.1
3039,GCR,Vehicle,2019-07-10,28.9
3039,GCR,Vehicle,2019-07-17,29.2
3039,GCR,Vehicle,2019-07-24,29.4
3039,GCR,Vehicle,2019-07-31,29.3
3039,GCR,Vehicle,2019-08-07,29.5
3039,GCR,Vehicle,2019-08-14,28.7
3039,GCR,Vehicle,2019-08-21,29.1
3039,GCR,Vehicle,2019-08-28,29.4
3039,GCR,Vehicle,2019-09-04,29.1
3039,GCR,Vehicle,2019-09-11,29.3
3039,GCR,Vehicle,2019-09-18,29.9
3039,GCR,Vehicle,2019-09-25,29.9
3039,GCR,Vehicle,2019-10-02,29.7
3039,GCR,Vehicle,2019-10-09,30
3039,GCR,Vehicle,2019-10-15,29.9
3039,GCR,Vehicle,2019-10-22,31
3039,GCR,Vehicle,2019-10-30,30.7
3039,GCR,Vehicle,2019-11-05,31.4
3039,GCR,Vehicle,2019-11-13,30.1
3039,GCR,Vehicle,2019-11-20,33.1
3039,GCR,Vehicle,2019-11-27,35.6
3039,GCR,Vehicle,2019-12-14,35
3039,GCR,Vehicle,2019-12-11,33.5
3039,GCR,Vehicle,2019-12-20,33.9
3039,GCR,Vehicle,2019-12-26,35.6
3039,GCR,Vehicle,2020-01-02,33.9
3039,GCR,Vehicle,2020-01-08,34.4
3039,GCR,Vehicle,2020-01-15,32.8
3039,GCR,Vehicle,2020-01-22,32.6
3039,GCR,Vehicle,2020-01-29,32.8
3039,GCR,Vehicle,2020-02-05,32.5
3039,GCR,Vehicle,2020-02-12,34.5
3039,GCR,Vehicle,2020-02-19,36.2
3039,GCR,Vehicle,2020-02-26,37.8
3039,GCR,Vehicle,2020-03-04,39.7
3039,GCR,Vehicle,2020-03-20,40
3039,GCR,Vehicle,2020-04-24,42.9
3059,GCR,Vehicle,2019-04-03,25.4
3059,GCR,Vehicle,2019-05-01,28.1
3059,GCR,Vehicle,2019-05-07,28
3059,GCR,Vehicle,2019-05-28,31.6
3059,GCR,Vehicle,2019-06-05,27
3059,GCR,Vehicle,2019-06-12,27.3
3059,GCR,Vehicle,2019-06-19,28.3
3059,GCR,Vehicle,2019-06-26,28.1
3059,GCR,Vehicle,2019-07-03,28.5
3059,GCR,Vehicle,2019-07-10,28.7
3059,GCR,Vehicle,2019-07-17,29
3059,GCR,Vehicle,2019-07-24,28.4
3059,GCR,Vehicle,2019-07-31,28.1
3059,GCR,Vehicle,2019-08-07,28
3059,GCR,Vehicle,2019-08-14,27.7
3059,GCR,Vehicle,2019-08-21,27.8
3059,GCR,Vehicle,2019-08-28,27.7
3059,GCR,Vehicle,2019-09-04,28
3059,GCR,Vehicle,2019-09-11,27.4
3059,GCR,Vehicle,2019-09-18,28.1
3059,GCR,Vehicle,2019-09-25,28.6
3059,GCR,Vehicle,2019-10-02,28.6
3059,GCR,Vehicle,2019-10-09,28.2
3059,GCR,Vehicle,2019-10-15,28.7
3059,GCR,Vehicle,2019-10-22,30.1
3059,GCR,Vehicle,2019-10-30,29.3
3059,GCR,Vehicle,2019-11-05,29.7
3059,GCR,Vehicle,2019-11-13,29.1
3059,GCR,Vehicle,2019-11-20,32.1
3059,GCR,Vehicle,2019-11-27,33.3
3059,GCR,Vehicle,2019-12-14,31.8
3059,GCR,Vehicle,2019-12-11,30.9
3059,GCR,Vehicle,2019-12-20,31.6
3059,GCR,Vehicle,2019-12-26,33.5
3059,GCR,Vehicle,2020-01-02,32.4
3059,GCR,Vehicle,2020-01-08,32
3059,GCR,Vehicle,2020-01-15,30.5
3059,GCR,Vehicle,2020-01-22,30.5
3059,GCR,Vehicle,2020-01-29,31
3059,GCR,Vehicle,2020-02-05,30.7
3059,GCR,Vehicle,2020-02-12,32.8
3059,GCR,Vehicle,2020-02-19,33.9
3059,GCR,Vehicle,2020-02-26,35.2
3059,GCR,Vehicle,2020-03-04,36.2
3059,GCR,Vehicle,2020-03-20,36.1
3059,GCR,Vehicle,2020-04-24,40
3060,GCR,Vehicle,2019-04-03,22.7
3060,GCR,Vehicle,2019-05-01,24
3060,GCR,Vehicle,2019-05-07,24.1
3060,GCR,Vehicle,2019-05-28,28.3
3060,GCR,Vehicle,2019-06-05,23.5
3060,GCR,Vehicle,2019-06-12,24.3
3060,GCR,Vehicle,2019-06-19,25.2
3060,GCR,Vehicle,2019-06-26,25
3060,GCR,Vehicle,2019-07-03,26.1
3060,GCR,Vehicle,2019-07-10,26.4
3060,GCR,Vehicle,2019-07-17,27.1
3060,GCR,Vehicle,2019-07-24,27.3
3060,GCR,Vehicle,2019-07-31,26.9
3060,GCR,Vehicle,2019-08-07,26.9
3060,GCR,Vehicle,2019-08-14,26.4
3060,GCR,Vehicle,2019-08-21,27.3
3060,GCR,Vehicle,2019-08-28,27.5
3060,GCR,Vehicle,2019-09-04,28.6
3060,GCR,Vehicle,2019-09-11,29.2
3060,GCR,Vehicle,2019-09-18,29.4
3060,GCR,Vehicle,2019-09-25,29.6
3060,GCR,Vehicle,2019-10-02,29.9
3060,GCR,Vehicle,2019-10-09,29.6
3060,GCR,Vehicle,2019-10-15,30.2
3060,GCR,Vehicle,2019-10-22,31.5
3060,GCR,Vehicle,2019-10-30,31.4
3060,GCR,Vehicle,2019-11-05,31.4
3060,GCR,Vehicle,2019-11-13,31
3060,GCR,Vehicle,2019-11-20,34.5
3060,GCR,Vehicle,2019-11-27,36.3
3060,GCR,Vehicle,2019-12-14,35.7
3060,GCR,Vehicle,2019-12-11,34
3060,GCR,Vehicle,2019-12-20,34.7
3060,GCR,Vehicle,2019-12-26,33.6
3060,GCR,Vehicle,2020-01-02,34.5
3060,GCR,Vehicle,2020-01-08,35.5
3060,GCR,Vehicle,2020-01-15,33.7
3060,GCR,Vehicle,2020-01-22,34.1
3060,GCR,Vehicle,2020-01-29,34.2
3060,GCR,Vehicle,2020-02-05,34.1
3060,GCR,Vehicle,2020-02-12,41
3060,GCR,Vehicle,2020-02-19,41.4
3060,GCR,Vehicle,2020-02-26,45.5
3060,GCR,Vehicle,2020-03-04,40
3060,GCR,Vehicle,2020-03-20,44.4
3060,GCR,Vehicle,2020-04-24,45.4
3061,GCR,Vehicle,2019-04-03,28.9
3061,GCR,Vehicle,2019-05-01,34
3061,GCR,Vehicle,2019-05-07,35.3
3061,GCR,Vehicle,2019-05-28,38.3
3061,GCR,Vehicle,2019-06-05,33.6
3061,GCR,Vehicle,2019-06-12,33.6
3061,GCR,Vehicle,2019-06-19,33.8
3061,GCR,Vehicle,2019-06-26,34.1
3061,GCR,Vehicle,2019-07-03,34.1
3061,GCR,Vehicle,2019-07-10,34.2
3061,GCR,Vehicle,2019-07-17,34.9
3061,GCR,Vehicle,2019-07-24,34.5
3061,GCR,Vehicle,2019-07-31,34.4
3061,GCR,Vehicle,2019-08-07,34.6
3061,GCR,Vehicle,2019-08-14,33.8
3061,GCR,Vehicle,2019-08-21,33.4
3061,GCR,Vehicle,2019-08-28,33.5
3061,GCR,Vehicle,2019-09-04,33.6
3061,GCR,Vehicle,2019-09-11,33.6
3061,GCR,Vehicle,2019-09-18,33.7
3061,GCR,Vehicle,2019-09-25,34.1
3061,GCR,Vehicle,2019-10-02,34
